date,WSPD,GST,ATMP,OT
2019-10-24 23:20,7.7,10,25.6,28.4
2019-10-24 23:30,8.4,10.7,25.6,28.4
2019-10-24 23:40,9.2,10.9,25.4,28.4
2019-10-24 23:50,8.6,10.9,25,29.6
2019-10-25 00,8.3,10.1,25,28.5
2019-10-25 00:10,7.8,9.6,25.1,28.5
2019-10-25 00:20,8,10.2,25,28.5
2019-10-25 00:30,8.2,10.7,25.2,28.5
2019-10-25 00:40,7.9,10.2,25.3,28.5
2019-10-25 00:50,7.4,9.4,25.2,28.5
2019-10-25 01,6.8,9.4,25.1,28.5
2019-10-25 01:10,6.5,8.9,24.7,28.5
2019-10-25 01:20,7,9.1,25,28.5
2019-10-25 01:30,7.1,10.1,25.2,28.4
2019-10-25 01:40,7.4,10.1,25.3,28.4
2019-10-25 01:50,8.5,10.7,25.3,28.5
2019-10-25 02,10.2,12.8,25,28.4
2019-10-25 02:10,8.1,10.9,24.5,28.4
2019-10-25 02:20,8.4,10.9,24.6,28.4
2019-10-25 02:30,9.3,12,24.6,28.5
2019-10-25 02:40,9.1,11,25.1,28.4
2019-10-25 02:50,9.4,11.5,25.4,28.4
2019-10-25 03,9.1,11.5,25.6,28.4
2019-10-25 03:10,9.6,11.6,25.5,28.4
2019-10-25 03:20,9.5,11.4,25.4,28.4
2019-10-25 03:30,9.1,11,25.4,28.4
2019-10-25 03:40,8.9,11.3,25.6,28.4
2019-10-25 03:50,8.9,11.2,25.4,28.5
2019-10-25 04,8.5,10.3,25.4,28.4
2019-10-25 04:10,8.1,9.8,25.4,28.4
2019-10-25 04:20,7.9,9.8,25.5,28.4
2019-10-25 04:30,8.2,11.1,25.8,28.4
2019-10-25 04:40,8.9,10.9,25.8,28.4
2019-10-25 04:50,9,11.2,25.7,28.4
2019-10-25 05,9.7,12.1,25.8,28.4
2019-10-25 05:10,10.2,12.3,25.9,28.4
2019-10-25 05:20,9.6,11.8,25.8,28.4
2019-10-25 05:30,9.9,12.7,25.8,28.4
2019-10-25 05:40,10,12.6,25.8,28.4
2019-10-25 05:50,9.7,11.8,26,28.4
2019-10-25 06,9.4,12.3,26,28.4
2019-10-25 06:10,9.6,11.9,25.9,28.4
2019-10-25 06:20,9.8,11.6,25.7,28.4
2019-10-25 06:30,9.7,12,25.7,28.4
2019-10-25 06:40,10,12.1,25.9,28.4
2019-10-25 06:50,9.9,13.3,26,28.4
2019-10-25 07,9.4,11.3,26,28.4
2019-10-25 07:10,9.2,11.2,26.1,28.4
2019-10-25 07:20,8.8,10.7,26.1,28.4
2019-10-25 07:30,8.5,10.3,26.2,28.4
2019-10-25 07:40,8.2,10.2,26.3,28.4
2019-10-25 07:50,8.9,11.7,26.4,28.4
2019-10-25 08,9.5,11.7,26.3,28.4
2019-10-25 08:10,9,11,26.3,28.4
2019-10-25 08:20,9.6,12.6,26.5,28.4
2019-10-25 08:30,10.5,13.2,26.4,28.4
2019-10-25 08:40,10.2,12.6,26.4,28.4
2019-10-25 08:50,10.3,12.7,26,28.4
2019-10-25 09,9.8,12.6,25.6,28.4
2019-10-25 09:10,9.6,12.2,25.4,28.4
2019-10-25 09:20,10.2,13.1,25.3,28.4
2019-10-25 09:30,10.1,12.8,25.1,28.4
2019-10-25 09:40,8.9,12,25,28.4
2019-10-25 09:50,7.9,9.9,24.9,28.4
2019-10-25 10,7.4,9.7,25,28.4
2019-10-25 10:10,7.8,12.7,25,28.4
2019-10-25 10:20,10.2,14.1,24.7,28.4
2019-10-25 10:30,10.3,13.3,25.3,28.4
2019-10-25 10:40,9.3,11.2,25.4,28.4
2019-10-25 10:50,10.4,13.6,25.6,28.4
2019-10-25 11,10.4,13,25.6,28.4
2019-10-25 11:10,10.9,13.4,25.7,28.4
2019-10-25 11:20,10.7,13,25.5,28.4
2019-10-25 11:30,11.1,13.8,25.5,28.4
2019-10-25 11:40,12,15.6,25.5,28.4
2019-10-25 11:50,13.7,16.3,25.2,28.4
2019-10-25 12,12.5,15.5,24.7,28.4
2019-10-25 12:10,12,14.9,24.8,28.4
2019-10-25 12:20,11.7,14.9,24.9,28.4
2019-10-25 12:30,12,14.9,25,28.4
2019-10-25 12:40,12.5,15.5,25.1,28.4
2019-10-25 12:50,13,16.3,25.1,28.4
2019-10-25 13,12.8,15.4,25,28.4
2019-10-25 13:10,13.4,17.2,24.9,28.4
2019-10-25 13:20,13.8,18,24.9,28.4
2019-10-25 13:30,13.7,17.3,24.9,28.4
2019-10-25 13:40,13.8,17.3,24.6,28.4
2019-10-25 13:50,11.2,15.2,24.7,28.4
2019-10-25 14,11.8,15.2,24.7,28.4
2019-10-25 14:10,12.2,15.5,24.9,28.4
2019-10-25 14:20,12.3,15.3,24.8,28.4
2019-10-25 14:30,13.2,15.9,24.7,28.4
2019-10-25 14:40,12.5,15.3,24.6,28.4
2019-10-25 14:50,12.4,16.1,24.6,28.4
2019-10-25 15,12.3,15.9,24.6,28.4
2019-10-25 15:10,12.5,17.9,24.7,28.4
2019-10-25 15:20,13.5,18.8,25.1,28.4
2019-10-25 15:30,12.6,16.2,25.2,28.4
2019-10-25 15:40,11.9,15.2,25.2,28.4
2019-10-25 15:50,12.3,15.8,25.3,28.4
2019-10-25 16,11.9,14.8,25.5,28.4
2019-10-25 16:10,11.6,14.8,25.5,28.4
2019-10-25 16:20,11.6,14.6,25.4,28.4
2019-10-25 16:30,11.4,15.9,25.3,28.4
2019-10-25 16:40,11.2,15,25.3,28.4
2019-10-25 16:50,11.5,14.2,25.1,28.4
2019-10-25 17,11.1,14.3,25.1,28.4
2019-10-25 17:10,10.3,13.7,25.3,28.4
2019-10-25 17:20,11,14.9,25.3,28.4
2019-10-25 17:30,10.1,14.1,25.3,28.4
2019-10-25 17:40,10.7,13.9,25.5,28.4
2019-10-25 17:50,9.9,13.4,26,28.4
2019-10-25 18,9,12.5,26.2,28.4
2019-10-25 18:10,8.8,11.3,26.5,28.4
2019-10-25 18:20,7.9,11,26.7,28.4
2019-10-25 18:30,7,9.1,26.7,28.4
2019-10-25 18:40,5.7,8.2,26.6,28.4
2019-10-25 18:50,3.4,7.5,26.4,28.4
2019-10-25 19,5.2,8,26.8,28.4
2019-10-25 19:10,5.4,8.2,26.7,28.4
2019-10-25 19:20,3.4,5.5,26.7,28.4
2019-10-25 19:30,7.3,21.3,26.5,28.4
2019-10-25 19:40,15.4,22.1,24.4,28.4
2019-10-25 19:50,16.8,22.5,24.1,28.4
2019-10-25 20,17.5,25,24.3,28.4
2019-10-25 20:10,17,23.8,24.7,28.4
2019-10-25 20:20,17.9,24.9,24.8,28.4
2019-10-25 20:30,17.7,22.5,24.8,28.4
2019-10-25 20:40,17.1,23.1,25,28.4
2019-10-25 20:50,16.4,21.6,24.9,28.4
2019-10-25 21,17.1,23.9,24.9,28.4
2019-10-25 21:10,16.7,21.4,24.9,28.4
2019-10-25 21:20,16.8,23.3,24.6,28.4
2019-10-25 21:30,17,22.8,24.2,28.4
2019-10-25 21:40,17.3,22.9,23.7,28.4
2019-10-25 21:50,17,22.2,23.6,28.4
2019-10-25 22,16.3,21.4,23.4,28.4
2019-10-25 22:10,17,22.7,23.2,28.4
2019-10-25 22:20,16.4,21.6,23.2,28.4
2019-10-25 22:30,16.2,22.1,23,28.4
2019-10-25 22:40,15.8,21.4,23,28.4
2019-10-25 22:50,16.3,20.4,22.9,28.4
2019-10-25 23,16,20.9,22.8,28.4
2019-10-25 23:10,16.1,20.5,22.7,28.4
2019-10-25 23:20,15.5,21,22.6,28.4
2019-10-25 23:30,15.6,19.6,22.4,28.4
2019-10-25 23:40,15.5,19.3,22.4,28.4
2019-10-25 23:50,15.4,20,22.3,28.4
2019-10-26 00,15.3,19.5,22.5,28.4
2019-10-26 00:10,15.4,19.9,22.4,28.4
2019-10-26 00:20,15.7,20,22.4,28.4
2019-10-26 00:30,15.8,20.4,22.5,28.4
2019-10-26 00:40,15.5,21,22.5,28.4
2019-10-26 00:50,15.3,20.3,22.6,28.4
2019-10-26 01,15,19.5,22.7,28.4
2019-10-26 01:10,14.6,19.4,22.7,28.3
2019-10-26 01:20,15,19.9,22.6,28.4
2019-10-26 01:30,15.1,20.1,22.6,28.3
2019-10-26 01:40,14.7,18.8,22.7,28.3
2019-10-26 01:50,14.2,18,22.8,28.3
2019-10-26 02,14.8,19.5,22.9,28.3
2019-10-26 02:10,13.8,17.7,22.9,28.3
2019-10-26 02:20,14,17.8,22.9,28.3
2019-10-26 02:30,13.9,18,22.9,28.3
2019-10-26 02:40,14.3,17.7,23,28.3
2019-10-26 02:50,13.9,18.3,23,28.3
2019-10-26 03,14.3,17.9,22.8,28.3
2019-10-26 03:10,13.6,17.8,22.9,28.3
2019-10-26 03:20,14,17.5,23,29.6
2019-10-26 03:30,13.3,16.3,23,28.2
2019-10-26 03:40,13.4,16.7,22.8,28.2
2019-10-26 03:50,13,16.4,22.8,28.2
2019-10-26 04,13.3,16.9,22.8,28.2
2019-10-26 04:10,13,17.1,22.7,28.2
2019-10-26 04:20,12.7,16.8,22.9,28.2
2019-10-26 04:30,13,16.4,22.8,28.2
2019-10-26 04:40,13.3,16.8,22.5,28.2
2019-10-26 04:50,13.1,16.7,22.5,28.2
2019-10-26 05,12.9,16.3,22.5,28.2
2019-10-26 05:10,12.7,16,22.5,28.2
2019-10-26 05:20,12.2,16.1,22.6,28.2
2019-10-26 05:30,12.4,15.5,22.5,28.2
2019-10-26 05:40,12.5,16.8,22.4,28.2
2019-10-26 05:50,12.8,15.7,22.4,28.2
2019-10-26 06,12.5,15.8,22.2,28.1
2019-10-26 06:10,13.1,17,22,28.1
2019-10-26 06:20,12.3,15.5,21.9,28.1
2019-10-26 06:30,12.3,15.5,21.7,28.1
2019-10-26 06:40,12.4,15.9,21.6,28.1
2019-10-26 06:50,12.3,15.8,21.4,28.1
2019-10-26 07,11.9,15.7,21.4,28.1
2019-10-26 07:10,11.7,15,21.4,28.1
2019-10-26 07:20,11.9,15.4,21.5,28.1
2019-10-26 07:30,11,15.1,21.4,28.1
2019-10-26 07:40,11,14.7,21.5,28.1
2019-10-26 07:50,11.4,15.1,21.4,28.1
2019-10-26 08,11.8,16.5,21.4,28
2019-10-26 08:10,12.2,15.2,21.3,28.1
2019-10-26 08:20,11.7,14.8,21.2,28.1
2019-10-26 08:30,11.8,15.1,21.3,28.1
2019-10-26 08:40,11.7,15.5,21.3,28
2019-10-26 08:50,11.2,14.9,21.3,28
2019-10-26 09,10.8,14.2,21.4,28
2019-10-26 09:10,11.6,15,21.2,28
2019-10-26 09:20,11.3,15,21.2,28
2019-10-26 09:30,11.4,14.4,21.1,28
2019-10-26 09:40,11.2,14.6,21.2,28
2019-10-26 09:50,11,15.1,21.2,28
2019-10-26 10,10.9,13.8,21.3,28
2019-10-26 10:10,11.4,15.4,21.3,28
2019-10-26 10:20,11.4,14.2,21.3,28
2019-10-26 10:30,11.4,14.7,21.3,28
2019-10-26 10:40,11.6,14.9,21.2,28
2019-10-26 10:50,10.8,14.6,21.2,28
2019-10-26 11,11.4,14.2,21.4,28
2019-10-26 11:10,11,14.7,21.3,28
2019-10-26 11:20,10.4,13.8,21.4,28
2019-10-26 11:30,10.8,14.3,21.3,28
2019-10-26 11:40,10.2,13.9,21.1,28
2019-10-26 11:50,10.5,13.4,21.1,28
2019-10-26 12,10.2,14.1,21.2,28
2019-10-26 12:10,10.5,13.6,21.3,28
2019-10-26 12:20,10.5,13.8,21.2,28
2019-10-26 12:30,10.7,15.1,21.1,28
2019-10-26 12:40,10.5,14.1,21.3,28
2019-10-26 12:50,10.9,14.4,21.2,28
2019-10-26 13,10.2,13.1,21.3,28
2019-10-26 13:10,10.5,13.6,21.2,27.9
2019-10-26 13:20,10.1,14.4,21.2,28
2019-10-26 13:30,10.1,13.1,21.3,27.9
2019-10-26 13:40,9.8,14.1,21.3,27.9
2019-10-26 13:50,9.9,12.8,21.3,27.9
2019-10-26 14,9.3,13.3,21.3,27.9
2019-10-26 14:10,10.2,12.8,21.3,27.9
2019-10-26 14:20,9.5,13.3,21.3,27.9
2019-10-26 14:30,9.5,12.3,21.3,27.9
2019-10-26 14:40,9.9,12.7,21.3,27.9
2019-10-26 14:50,9.5,12.4,21.3,27.9
2019-10-26 15,9.3,12.6,21.3,27.9
2019-10-26 15:10,9.2,13.2,21.4,27.9
2019-10-26 15:20,8.8,12.9,21.4,27.9
2019-10-26 15:30,9,11.7,21.4,27.9
2019-10-26 15:40,8.5,11.8,21.4,27.9
2019-10-26 15:50,8.7,11.6,21.2,27.9
2019-10-26 16,8.4,11.7,21.3,27.9
2019-10-26 16:10,7.9,11.1,21.2,27.9
2019-10-26 16:20,8.6,11.4,21.3,27.9
2019-10-26 16:30,8.2,11.1,21.3,27.9
2019-10-26 16:40,8,10.6,21.3,27.9
2019-10-26 16:50,8.3,11.8,21.3,27.9
2019-10-26 17,8.7,11.5,21.3,27.9
2019-10-26 17:10,8.8,11.7,21.3,27.9
2019-10-26 17:20,8.1,11,21.2,27.9
2019-10-26 17:30,7.8,11.1,21.2,27.9
2019-10-26 17:40,8.1,11.4,21.2,27.9
2019-10-26 17:50,8.2,11.2,21.1,27.9
2019-10-26 18,8.5,11.4,21.2,27.9
2019-10-26 18:10,8.3,10.8,21.2,27.9
2019-10-26 18:20,7.6,10.1,21.3,27.9
2019-10-26 18:30,7.5,10.4,21.2,27.9
2019-10-26 18:40,8,10.6,21.2,27.9
2019-10-26 18:50,7.5,10.2,21.2,27.9
2019-10-26 19,7.5,10.1,21.2,27.9
2019-10-26 19:10,7.8,11.1,21.2,27.9
2019-10-26 19:20,7.3,10.8,21.2,27.9
2019-10-26 19:30,7.1,10.6,21.2,27.9
2019-10-26 19:40,7.7,10.5,21.3,27.9
2019-10-26 19:50,7.3,10.1,21.3,27.9
2019-10-26 20,7.6,10,21.3,27.9
2019-10-26 20:10,7.2,10.2,21.3,27.9
2019-10-26 20:20,7.4,10.9,21.3,27.9
2019-10-26 20:30,7.4,10.1,21.3,27.9
2019-10-26 20:40,7.5,10.5,21.4,27.9
2019-10-26 20:50,7.3,10.5,21.4,27.9
2019-10-26 21,7.2,10.1,21.4,27.9
2019-10-26 21:10,7.5,10.5,21.4,27.9
2019-10-26 21:20,7.8,10.5,21.4,27.9
2019-10-26 21:30,7.6,11.2,21.5,27.9
2019-10-26 21:40,7.6,10.1,21.4,28
2019-10-26 21:50,7.5,9.6,21.3,27.9
2019-10-26 22,7.6,10.5,21.3,28
2019-10-26 22:10,7.4,9.8,21.4,28
2019-10-26 22:20,7.4,10.1,21.5,27.9
2019-10-26 22:30,7.8,10.4,21.4,27.9
2019-10-26 22:40,7.5,9.7,21.3,27.9
2019-10-26 22:50,7.9,10.6,21.5,28
2019-10-26 23,7.5,9.7,21.5,28
2019-10-26 23:10,7.7,10,21.5,28
2019-10-26 23:20,6.8,9.5,21.5,28
2019-10-26 23:30,6.9,8.8,21.6,28
2019-10-26 23:40,7.2,10,21.5,28
2019-10-26 23:50,7.3,9.5,21.5,28
2019-10-27 00,7.1,9.3,21.6,28
2019-10-27 00:10,6.9,9.6,21.6,28
2019-10-27 00:20,6.1,8.7,21.6,28
2019-10-27 00:30,6.1,8.2,21.6,28
2019-10-27 00:40,5.6,7.8,21.6,27.9
2019-10-27 00:50,6.1,8.4,21.6,28
2019-10-27 01,6.2,8.9,21.7,28
2019-10-27 01:10,6.5,9.2,21.6,28
2019-10-27 01:20,6.3,9.1,21.7,28
2019-10-27 01:30,6.4,9,21.8,28
2019-10-27 01:40,5.7,8.4,21.8,28
2019-10-27 01:50,6.1,8.2,21.9,28
2019-10-27 02,5.2,7.5,21.8,28
2019-10-27 02:10,6.1,9.4,21.9,28
2019-10-27 02:20,5.5,8.1,21.9,28
2019-10-27 02:30,5.9,7.9,21.9,28
2019-10-27 02:40,4.8,6.9,21.8,28
2019-10-27 02:50,4.8,7.2,21.9,28
2019-10-27 03,4.6,6.7,21.8,28
2019-10-27 03:10,4.1,6.6,21.8,28
2019-10-27 03:20,4.5,6.5,21.9,28
2019-10-27 03:30,3.8,6.3,21.8,28
2019-10-27 03:40,3.8,6.3,21.8,27.9
2019-10-27 03:50,3.4,5.1,21.9,28
2019-10-27 04,4.3,5.7,21.9,28
2019-10-27 04:10,3,5.1,21.9,27.9
2019-10-27 04:20,3.2,5.4,21.9,27.9
2019-10-27 04:30,3.6,5.5,21.9,27.9
2019-10-27 04:40,2.8,4.5,21.9,27.9
2019-10-27 04:50,1.7,3.7,21.8,28
2019-10-27 05,3.3,4.6,21.9,28
2019-10-27 05:10,2.4,4.2,21.8,27.9
2019-10-27 05:20,1.9,3.3,21.8,28
2019-10-27 05:30,1.5,2.8,21.8,27.9
2019-10-27 05:40,0.7,2,21.9,27.9
2019-10-27 05:50,0.8,2,21.9,27.9
2019-10-27 06,0.6,1.8,21.9,27.9
2019-10-27 06:10,1,2.8,22,27.9
2019-10-27 06:20,1.4,2.9,22.1,27.9
2019-10-27 06:30,1.5,3,22.1,27.9
2019-10-27 06:40,1.8,3.2,22,27.9
2019-10-27 06:50,1.3,2.6,22,27.9
2019-10-27 07,0.9,2.2,22,27.9
2019-10-27 07:10,0.8,2,22,27.9
2019-10-27 07:20,0.1,0.9,22,27.9
2019-10-27 07:30,0.3,1.1,22,27.9
2019-10-27 07:40,0,0.8,22.1,27.9
2019-10-27 07:50,0,0,22.3,27.9
2019-10-27 08,0,0,22.2,27.9
2019-10-27 08:10,0,0,22.1,27.9
2019-10-27 08:20,0,0,22.1,27.9
2019-10-27 08:30,0,0,22.1,27.9
2019-10-27 08:40,0,0,22.2,27.9
2019-10-27 08:50,0,0,22.1,27.9
2019-10-27 09,0,0,22.1,27.9
2019-10-27 09:10,0,0,22.1,27.9
2019-10-27 09:20,0,0,22.1,27.9
2019-10-27 09:30,0,0,22.1,27.9
2019-10-27 09:40,0,0,22.3,27.9
2019-10-27 09:50,0,0,22.3,27.9
2019-10-27 10,0,0,22.3,27.8
2019-10-27 10:10,0,0,22.3,27.9
2019-10-27 10:20,0,0,22.3,27.9
2019-10-27 10:30,0,2.8,22.4,27.9
2019-10-27 10:40,0.1,2.6,22.4,27.8
2019-10-27 10:50,0,0,22.4,27.9
2019-10-27 11,0,0,22.3,27.9
2019-10-27 11:10,0,0,22.3,27.8
2019-10-27 11:20,0,0,22.3,27.8
2019-10-27 11:30,0,0,22.3,27.8
2019-10-27 11:40,0,0,22.3,27.8
2019-10-27 11:50,0,0,22.3,27.8
2019-10-27 12,0,0,22.3,27.8
2019-10-27 12:10,0,0,22.3,27.8
2019-10-27 12:20,0,0,22.3,27.8
2019-10-27 12:30,0,0,22.4,27.8
2019-10-27 12:40,0,0,22.4,27.8
2019-10-27 12:50,0,0,22.5,27.8
2019-10-27 13,0,0,22.6,27.8
2019-10-27 13:10,0,0,22.8,27.8
2019-10-27 13:20,0,0,22.8,27.8
2019-10-27 13:30,0,0,23.1,27.8
2019-10-27 13:40,0,0,23,27.8
2019-10-27 13:50,0,0,23.2,27.8
2019-10-27 14,0,0,23.3,27.8
2019-10-27 14:10,0,0,23.5,27.8
2019-10-27 14:20,0,0,23.8,27.8
2019-10-27 14:30,0,0,23.6,27.8
2019-10-27 14:40,0,0,23.5,27.8
2019-10-27 14:50,0,0,23.4,27.8
2019-10-27 15,0,0,23.7,27.8
2019-10-27 15:10,0,0,23.4,27.8
2019-10-27 15:20,0,0,23.3,27.8
2019-10-27 15:30,0,0,23.3,27.8
2019-10-27 15:40,0,0,23.6,27.8
2019-10-27 15:50,0,0,23.7,27.9
2019-10-27 16,0,0,23.4,27.9
2019-10-27 16:10,0,0,23.2,27.9
2019-10-27 16:20,0,0,23.4,27.9
2019-10-27 16:30,0,0,23.4,27.9
2019-10-27 16:40,0.3,3.7,23.4,27.9
2019-10-27 16:50,2,3.6,23.4,27.9
2019-10-27 17,1.2,2.3,23.4,27.9
2019-10-27 17:10,1.7,3.3,23.5,28
2019-10-27 17:20,1.8,3.2,23.4,27.9
2019-10-27 17:30,2,3.9,23.4,28
2019-10-27 17:40,2.4,3.7,23.4,27.9
2019-10-27 17:50,1.5,3.1,23.4,28.1
2019-10-27 18,1.7,3.7,23.5,28
2019-10-27 18:10,1.5,3.3,23.4,28
2019-10-27 18:20,2,3.4,23.5,28
2019-10-27 18:30,1.8,3.4,23.5,28
2019-10-27 18:40,1.9,3.4,23.5,28.1
2019-10-27 18:50,1.9,4,23.5,28.1
2019-10-27 19,1.8,2.9,23.5,28.1
2019-10-27 19:10,1.7,3.3,23.6,28.1
2019-10-27 19:20,2.4,4.5,23.6,28.1
2019-10-27 19:30,1.9,3.2,23.6,28.1
2019-10-27 19:40,1.6,2.8,23.6,28.2
2019-10-27 19:50,2.1,4.1,23.7,28.2
2019-10-27 20,2.5,3.8,23.8,28.1
2019-10-27 20:10,2.1,3.9,23.8,28.1
2019-10-27 20:20,2,3.2,23.8,28
2019-10-27 20:30,2.6,4.3,23.7,28.2
2019-10-27 20:40,2.7,4.5,23.8,28.1
2019-10-27 20:50,2.4,4.6,23.8,28.1
2019-10-27 21,2.9,4.6,23.8,28.1
2019-10-27 21:10,2.5,4.1,23.8,28.3
2019-10-27 21:20,2.4,3.9,23.8,28.2
2019-10-27 21:30,3.1,4.5,23.9,28.2
2019-10-27 21:40,2.3,3.8,23.9,28.2
2019-10-27 21:50,2.4,3.9,23.9,28.2
2019-10-27 22,3.3,4.4,24,28.2
2019-10-27 22:10,2.6,4.1,24,28.2
2019-10-27 22:20,3.2,4.6,24.1,28.2
2019-10-27 22:30,3.4,4.8,24.1,28.2
2019-10-27 22:40,3.5,4.8,24.2,28.2
2019-10-27 22:50,2.9,4.3,24.1,28.2
2019-10-27 23,3.5,4.7,24.1,28.2
2019-10-27 23:10,3.4,4.8,24.2,28.2
2019-10-27 23:20,3.7,5.6,24.2,28.1
2019-10-27 23:30,4,5.2,24.2,28.1
2019-10-27 23:40,3.6,5.3,24.2,28.1
2019-10-27 23:50,4.3,5.6,24.2,28
2019-10-28 00,4,5.9,24.2,28
2019-10-28 00:10,3.8,5.6,24.3,28
2019-10-28 00:20,4.2,5.6,24.3,28
2019-10-28 00:30,4.4,6.3,24.4,28
2019-10-28 00:40,4.8,6.3,24.4,28
2019-10-28 00:50,4.3,5.6,24.5,28
2019-10-28 01,4.2,5.9,24.5,28
2019-10-28 01:10,4.8,6.3,24.6,28
2019-10-28 01:20,4.6,6,24.6,28
2019-10-28 01:30,5.1,7.7,24.7,28
2019-10-28 01:40,5,6.3,24.7,28
2019-10-28 01:50,4.9,6.6,24.7,28
2019-10-28 02,4.4,5.9,24.7,28
2019-10-28 02:10,5,6.4,24.7,28
2019-10-28 02:20,5,6.2,24.8,28
2019-10-28 02:30,4.9,6.1,24.7,28
2019-10-28 02:40,4.5,6,24.8,28
2019-10-28 02:50,4.6,6.3,24.9,28
2019-10-28 03,5.5,6.8,24.9,28
2019-10-28 03:10,5.2,6.4,24.9,27.9
2019-10-28 03:20,4.7,6.5,25,28
2019-10-28 03:30,5,6.1,25,28
2019-10-28 03:40,5,6.4,24.9,27.9
2019-10-28 03:50,5.1,6.9,25,27.9
2019-10-28 04,5.3,6.8,25,27.9
2019-10-28 04:10,5.2,7,25,27.9
2019-10-28 04:20,5.4,6.6,25,27.9
2019-10-28 04:30,5.8,7.1,25.1,27.9
2019-10-28 04:40,5.9,7.4,25,27.9
2019-10-28 04:50,5.8,7.2,25.1,27.9
2019-10-28 05,5.8,7.4,25.2,27.9
2019-10-28 05:10,5.6,7,25.3,27.9
2019-10-28 05:20,5.6,7.5,25.3,27.9
2019-10-28 05:30,5.9,7.4,25.3,27.9
2019-10-28 05:40,5.4,7.1,25.3,27.9
2019-10-28 05:50,5.6,7.9,25.3,27.9
2019-10-28 06,5.9,7.4,25.3,27.9
2019-10-28 06:10,5.7,7.3,25.3,27.9
2019-10-28 06:20,5.6,7.1,25.5,27.9
2019-10-28 06:30,5.7,7.7,25.5,27.9
2019-10-28 06:40,5.4,6.9,25.5,27.9
2019-10-28 06:50,5.9,7.3,25.5,27.9
2019-10-28 07,5.3,6.6,25.5,27.9
2019-10-28 07:10,5.7,7.4,25.6,27.9
2019-10-28 07:20,5.7,7.3,25.7,27.9
2019-10-28 07:30,5.6,6.6,25.7,27.9
2019-10-28 07:40,5.9,7.6,25.8,27.9
2019-10-28 07:50,5.5,6.8,25.8,27.9
2019-10-28 08,5.7,7.4,25.8,27.9
2019-10-28 08:10,5,6.4,25.8,27.9
2019-10-28 08:20,5.1,6.3,25.8,27.9
2019-10-28 08:30,4.8,6.1,25.8,29.6
2019-10-28 08:40,4.9,6.4,25.8,27.9
2019-10-28 08:50,4.9,6.4,25.8,27.9
2019-10-28 09,5.1,6.6,25.8,27.9
2019-10-28 09:10,4.7,6,25.8,27.9
2019-10-28 09:20,4.1,5.2,25.8,27.9
2019-10-28 09:30,3.8,5,25.8,27.9
2019-10-28 09:40,3.5,4.5,25.9,27.9
2019-10-28 09:50,3.4,4.6,25.9,27.9
2019-10-28 10,3.8,4.8,26,27.9
2019-10-28 10:10,3.4,4.8,25.9,27.9
2019-10-28 10:20,3.1,5,25.9,27.9
2019-10-28 10:30,3,4.4,25.9,27.9
2019-10-28 10:40,2.6,3.6,26,27.9
2019-10-28 10:50,2.3,3.1,25.9,27.9
2019-10-28 11,2.4,3.1,25.9,27.9
2019-10-28 11:10,2.7,3.9,26,27.9
2019-10-28 11:20,2.3,3.7,26,27.9
2019-10-28 11:30,2.5,3.3,26,27.9
2019-10-28 11:40,2.7,3.5,26.1,27.9
2019-10-28 11:50,2.7,3.5,26.1,27.9
2019-10-28 12,2.4,3.8,26.1,27.9
2019-10-28 12:10,2.4,3.2,26.2,27.9
2019-10-28 12:20,2.9,4.4,26.2,27.9
2019-10-28 12:30,3.4,4.4,26.2,27.9
2019-10-28 12:40,3.3,4.2,26.3,27.9
2019-10-28 12:50,3.6,4.6,26.3,27.9
2019-10-28 13,3.9,4.6,26.4,27.9
2019-10-28 13:10,4.1,5,26.4,27.9
2019-10-28 13:20,4,4.9,26.4,27.9
2019-10-28 13:30,4.3,5.5,26.4,27.9
2019-10-28 13:40,4.6,5.4,26.4,27.9
2019-10-28 13:50,4.7,5.7,26.4,27.9
2019-10-28 14,4.8,5.8,26.4,27.9
2019-10-28 14:10,4.6,5.6,26.4,27.9
2019-10-28 14:20,4.5,5.9,26.4,27.9
2019-10-28 14:30,4.6,5.5,26.4,27.9
2019-10-28 14:40,4.4,5.7,26.5,27.9
2019-10-28 14:50,4.5,5.3,26.5,27.9
2019-10-28 15,4.4,5.4,26.5,27.9
2019-10-28 15:10,4.5,5.9,26.6,27.9
2019-10-28 15:20,4.5,5.6,26.6,27.9
2019-10-28 15:30,4.3,5.4,26.6,27.9
2019-10-28 15:40,4.5,5.5,26.6,27.9
2019-10-28 15:50,4.8,6.2,26.7,27.9
2019-10-28 16,5.1,6.2,26.6,27.9
2019-10-28 16:10,5.2,6.4,26.7,27.9
2019-10-28 16:20,5,6.2,26.7,28
2019-10-28 16:30,5.1,6.5,26.8,28
2019-10-28 16:40,4.9,6,26.8,28
2019-10-28 16:50,4.7,5.8,26.8,28
2019-10-28 17,4.9,6,26.8,28
2019-10-28 17:10,5.4,6.3,26.8,28
2019-10-28 17:20,5.7,6.8,26.9,28
2019-10-28 17:30,5.8,6.8,26.9,28
2019-10-28 17:40,5.7,6.9,26.9,28
2019-10-28 17:50,6,7.2,26.9,28
2019-10-28 18,5.7,6.9,26.9,28
2019-10-28 18:10,5.4,6.3,26.9,28
2019-10-28 18:20,5.6,6.9,26.9,28
2019-10-28 18:30,6.1,7.3,26.9,28
2019-10-28 18:40,5.7,6.8,27,28
2019-10-28 18:50,5.9,7,26.9,28
2019-10-28 19,5.9,7,26.9,28
